Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785818154,10,,Aggregated,25.400000,0.000000,19,23,28,32,44,85,120,150,240,240,240,852,0,19,26.77587580160968,9.091831001569517,237.83552399982,8026.393192488263
1785818155,10,,Aggregated,25.900000,0.000000,19,23,27,32,44,83,120,150,240,240,240,872,0,19,26.606248301596604,9.091831001569517,237.83552399982,7993.834862385321
1785818156,10,,Aggregated,25.800000,0.000000,19,23,28,32,45,76,120,140,240,240,240,903,0,19,26.776118240320997,9.091831001569517,237.83552399982,7964.612403100775
1785818157,10,,Aggregated,25.400000,0.000000,19,23,28,32,47,83,120,140,240,240,240,928,0,19,27.018028645482538,9.091831001569517,237.83552399982,7984.9073275862065
1785818158,10,,Aggregated,25.200000,0.000000,19,23,28,32,45,82,120,140,240,240,240,952,0,19,26.73988505356639,9.091831001569517,237.83552399982,7962.9653361344535
1785818159,10,,Aggregated,25.600000,0.000000,19,23,27,31,44,76,120,140,240,240,240,980,0,19,26.45164076019107,9.091831001569517,237.83552399982,7977.308163265307
1785818160,10,,Aggregated,25.700000,0.000000,19,23,27,32,44,71,120,140,200,240,240,1005,0,19,26.508141915432343,9.091831001569517,237.83552399982,8037.1651741293535
1785818161,10,,Aggregated,26.100000,0.000000,19,23,28,32,47,83,120,160,260,350,350,1019,0,19,27.38284727674052,9.091831001569517,354.5490710021113,8052.441609421001
1785818162,10,,Aggregated,26.500000,0.000000,19,24,29,33,51,100,180,390,940,990,990,1034,0,19,35.09088098257566,9.091831001569517,994.226463000814,8045.794970986461
1785818163,10,,Aggregated,26.400000,0.000000,19,24,30,35,56,100,170,390,940,990,990,1063,0,19,35.87027086077908,9.091831001569517,994.226463000814,8061.074317968015
1785818164,10,,Aggregated,24.700000,0.000000,20,24,31,35,57,100,170,390,940,990,990,1086,0,20,35.8578702118065,9.091831001569517,994.226463000814,8008.8802946593005
1785818165,10,,Aggregated,23.300000,0.000000,20,25,31,35,56,100,170,370,940,990,990,1113,0,20,35.59818637199427,9.091831001569517,994.226463000814,7982.972147349506
1785818166,10,,Aggregated,23.400000,0.000000,20,24,31,35,56,98,170,370,940,990,990,1141,0,20,35.11969126996086,9.091831001569517,994.226463000814,7987.8378615249785
1785818167,10,,Aggregated,23.600000,0.000000,20,24,31,35,56,96,170,370,940,990,990,1163,0,20,35.09753897251686,9.091831001569517,994.226463000814,8011.5382631126395
1785818168,10,,Aggregated,23.600000,0.000000,20,24,31,35,56,95,170,370,940,990,990,1190,0,20,34.81791358573916,9.091831001569517,994.226463000814,7990.509243697479
1785818169,10,,Aggregated,23.600000,0.000000,19,24,30,35,55,94,160,350,940,990,990,1214,0,19,34.46347260465023,9.091831001569517,994.226463000814,7976.374794069193
1785818170,10,,Aggregated,23.600000,0.000000,20,24,31,35,55,94,160,350,940,990,990,1238,0,20,34.351169277091955,9.091831001569517,994.226463000814,7934.512924071082
1785818171,10,,Aggregated,23.500000,0.000000,20,24,31,35,54,93,150,350,940,990,990,1260,0,20,34.21969690638117,9.091831001569517,994.226463000814,7942.556349206349
1785818172,10,,Aggregated,23.200000,0.000000,20,24,30,35,53,93,150,350,940,990,990,1286,0,19,33.89928413222097,9.091831001569517,994.226463000814,7924.53499222395
1785818173,10,,Aggregated,23.000000,0.000000,19,24,30,35,53,92,140,350,940,990,990,1309,0,19,33.597650773890805,9.091831001569517,994.226463000814,7914.8838808250575
1785818174,10,,Aggregated,24.200000,0.000000,19,24,29,34,51,92,140,350,940,990,990,1335,0,19,33.2922916936399,9.091831001569517,994.226463000814,7865.758052434457
1785818175,10,,Aggregated,25.200000,0.000000,19,24,29,34,51,90,140,350,940,990,990,1358,0,19,33.12905342341156,9.091831001569517,994.226463000814,7876.558910162003
1785818176,10,,Aggregated,24.500000,0.000000,19,24,29,34,51,88,140,350,940,990,990,1382,0,19,32.84910492474424,9.091831001569517,994.226463000814,7894.131693198264
1785818177,10,,Aggregated,24.900000,0.000000,19,24,29,34,50,87,140,260,940,990,990,1407,0,19,32.61132332980458,9.091831001569517,994.226463000814,7922.257285003554
